DATE,USRECM,FEDFUNDS,PAYEMS,UNRATE,INDPRO,T10YFF
1977-01-25,0.0,4.61,80690,7.5,45.4293,2.62
1977-01-26,0.0,4.61,80690,7.5,45.4293,2.44
1977-01-27,0.0,4.61,80690,7.5,45.4293,2.73
1977-01-28,0.0,4.61,80690,7.5,45.4293,2.78
1977-01-31,0.0,4.61,80690,7.5,45.4293,2.75
1977-02-01,0.0,4.68,80988,7.6,46.1459,2.83
1977-02-02,0.0,4.68,80988,7.6,46.1459,3.06
1977-02-03,0.0,4.68,80988,7.6,46.1459,2.88
1977-02-04,0.0,4.68,80988,7.6,46.1459,2.68
1977-02-07,0.0,4.68,80988,7.6,46.1459,2.60
1977-02-08,0.0,4.68,80988,7.6,46.1459,2.68
1977-02-09,0.0,4.68,80988,7.6,46.1459,2.50
1977-02-10,0.0,4.68,80988,7.6,46.1459,2.67
1977-02-11,0.0,4.68,80988,7.6,46.1459,2.68
1977-02-14,0.0,4.68,80988,7.6,46.1459,2.65
1977-02-15,0.0,4.68,80988,7.6,46.1459,2.68
1977-02-16,0.0,4.68,80988,7.6,46.1459,2.55
1977-02-17,0.0,4.68,80988,7.6,46.1459,2.57
1977-02-18,0.0,4.68,80988,7.6,46.1459,2.69
1977-02-22,0.0,4.68,80988,7.6,46.1459,2.66
1977-02-23,0.0,4.68,80988,7.6,46.1459,2.64
1977-02-24,0.0,4.68,80988,7.6,46.1459,2.78
1977-02-25,0.0,4.68,80988,7.6,46.1459,2.82
1977-02-28,0.0,4.68,80988,7.6,46.1459,2.72
1977-03-01,0.0,4.69,81391,7.4,46.7314,2.79
1977-03-02,0.0,4.69,81391,7.4,46.7314,2.80
1977-03-03,0.0,4.69,81391,7.4,46.7314,2.75
1977-03-04,0.0,4.69,81391,7.4,46.7314,2.82
1977-03-07,0.0,4.69,81391,7.4,46.7314,2.80
1977-03-08,0.0,4.69,81391,7.4,46.7314,2.89
1977-03-09,0.0,4.69,81391,7.4,46.7314,3.09
1977-03-10,0.0,4.69,81391,7.4,46.7314,2.84
1977-03-11,0.0,4.69,81391,7.4,46.7314,2.82
1977-03-14,0.0,4.69,81391,7.4,46.7314,2.78
1977-03-15,0.0,4.69,81391,7.4,46.7314,2.83
1977-03-16,0.0,4.69,81391,7.4,46.7314,2.87
1977-03-17,0.0,4.69,81391,7.4,46.7314,2.80
1977-03-18,0.0,4.69,81391,7.4,46.7314,2.78
1977-03-21,0.0,4.69,81391,7.4,46.7314,2.71
1977-03-22,0.0,4.69,81391,7.4,46.7314,2.74
1977-03-23,0.0,4.69,81391,7.4,46.7314,2.10
1977-03-24,0.0,4.69,81391,7.4,46.7314,2.70
1977-03-25,0.0,4.69,81391,7.4,46.7314,2.73
1977-03-28,0.0,4.69,81391,7.4,46.7314,2.73
1977-03-29,0.0,4.69,81391,7.4,46.7314,2.80
1977-03-30,0.0,4.69,81391,7.4,46.7314,2.70
1977-03-31,0.0,4.69,81391,7.4,46.7314,2.70
1977-04-01,0.0,4.73,81728,7.2,47.188,2.71
1977-04-04,0.0,4.73,81728,7.2,47.188,2.71
1977-04-05,0.0,4.73,81728,7.2,47.188,2.99
1977-04-06,0.0,4.73,81728,7.2,47.188,3.38
1977-04-07,0.0,4.73,81728,7.2,47.188,2.78
1977-04-11,0.0,4.73,81728,7.2,47.188,2.74
1977-04-12,0.0,4.73,81728,7.2,47.188,2.73
1977-04-13,0.0,4.73,81728,7.2,47.188,2.61
1977-04-14,0.0,4.73,81728,7.2,47.188,2.58
1977-04-15,0.0,4.73,81728,7.2,47.188,2.55
1977-04-18,0.0,4.73,81728,7.2,47.188,2.49
1977-04-19,0.0,4.73,81728,7.2,47.188,2.63
1977-04-20,0.0,4.73,81728,7.2,47.188,2.54
1977-04-21,0.0,4.73,81728,7.2,47.188,2.62
1977-04-22,0.0,4.73,81728,7.2,47.188,2.59
1977-04-25,0.0,4.73,81728,7.2,47.188,2.55
1977-04-26,0.0,4.73,81728,7.2,47.188,2.47
1977-04-27,0.0,4.73,81728,7.2,47.188,2.44
1977-04-28,0.0,4.73,81728,7.2,47.188,2.48
1977-04-29,0.0,4.73,81728,7.2,47.188,2.33
1977-05-02,0.0,5.35,82088,7.0,47.552,2.11
1977-05-03,0.0,5.35,82088,7.0,47.552,2.26
1977-05-04,0.0,5.35,82088,7.0,47.552,2.19
1977-05-05,0.0,5.35,82088,7.0,47.552,2.26
1977-05-06,0.0,5.35,82088,7.0,47.552,2.14
1977-05-09,0.0,5.35,82088,7.0,47.552,2.20
1977-05-10,0.0,5.35,82088,7.0,47.552,2.31
1977-05-11,0.0,5.35,82088,7.0,47.552,2.17
1977-05-12,0.0,5.35,82088,7.0,47.552,2.17
1977-05-13,0.0,5.35,82088,7.0,47.552,2.15
1977-05-16,0.0,5.35,82088,7.0,47.552,2.08
1977-05-17,0.0,5.35,82088,7.0,47.552,2.09
1977-05-18,0.0,5.35,82088,7.0,47.552,2.14
1977-05-19,0.0,5.35,82088,7.0,47.552,2.09
1977-05-20,0.0,5.35,82088,7.0,47.552,1.98
1977-05-23,0.0,5.35,82088,7.0,47.552,1.95
1977-05-24,0.0,5.35,82088,7.0,47.552,2.00
1977-05-25,0.0,5.35,82088,7.0,47.552,2.09
1977-05-26,0.0,5.35,82088,7.0,47.552,2.03
1977-05-27,0.0,5.35,82088,7.0,47.552,2.02
1977-05-31,0.0,5.35,82088,7.0,47.552,1.91
1977-06-01,0.0,5.39,82488,7.2,47.9155,2.14
1977-06-02,0.0,5.39,82488,7.2,47.9155,2.02
1977-06-03,0.0,5.39,82488,7.2,47.9155,2.04
1977-06-06,0.0,5.39,82488,7.2,47.9155,2.05
1977-06-07,0.0,5.39,82488,7.2,47.9155,2.13
1977-06-08,0.0,5.39,82488,7.2,47.9155,2.06
1977-06-09,0.0,5.39,82488,7.2,47.9155,2.02
1977-06-10,0.0,5.39,82488,7.2,47.9155,1.96
1977-06-13,0.0,5.39,82488,7.2,47.9155,1.90
1977-06-14,0.0,5.39,82488,7.2,47.9155,1.92
1977-06-15,0.0,5.39,82488,7.2,47.9155,1.69
1977-06-16,0.0,5.39,82488,7.2,47.9155,1.86
1977-06-17,0.0,5.39,82488,7.2,47.9155,1.87
1977-06-20,0.0,5.39,82488,7.2,47.9155,1.88
1977-06-21,0.0,5.39,82488,7.2,47.9155,1.90
1977-06-22,0.0,5.39,82488,7.2,47.9155,1.48
1977-06-23,0.0,5.39,82488,7.2,47.9155,1.86
1977-06-24,0.0,5.39,82488,7.2,47.9155,1.77
1977-06-27,0.0,5.39,82488,7.2,47.9155,1.78
1977-06-28,0.0,5.39,82488,7.2,47.9155,1.87
1977-06-29,0.0,5.39,82488,7.2,47.9155,1.56
1977-06-30,0.0,5.39,82488,7.2,47.9155,1.56
1977-07-01,0.0,5.42,82834,6.9,47.9773,1.98
1977-07-05,0.0,5.42,82834,6.9,47.9773,2.01
1977-07-06,0.0,5.42,82834,6.9,47.9773,2.31
1977-07-07,0.0,5.42,82834,6.9,47.9773,1.94
1977-07-08,0.0,5.42,82834,6.9,47.9773,1.96
1977-07-11,0.0,5.42,82834,6.9,47.9773,2.00
1977-07-12,0.0,5.42,82834,6.9,47.9773,1.99
1977-07-13,0.0,5.42,82834,6.9,47.9773,2.02
1977-07-15,0.0,5.42,82834,6.9,47.9773,1.99
1977-07-18,0.0,5.42,82834,6.9,47.9773,1.93
1977-07-19,0.0,5.42,82834,6.9,47.9773,1.94
1977-07-20,0.0,5.42,82834,6.9,47.9773,1.89
1977-07-21,0.0,5.42,82834,6.9,47.9773,1.88
1977-07-22,0.0,5.42,82834,6.9,47.9773,1.88
1977-07-25,0.0,5.42,82834,6.9,47.9773,1.84
1977-07-26,0.0,5.42,82834,6.9,47.9773,1.87
1977-07-27,0.0,5.42,82834,6.9,47.9773,1.80
1977-07-28,0.0,5.42,82834,6.9,47.9773,1.74
1977-07-29,0.0,5.42,82834,6.9,47.9773,1.56
1977-08-01,0.0,5.9,83075,7.0,48.0266,1.59
1977-08-02,0.0,5.9,83075,7.0,48.0266,1.63
1977-08-03,0.0,5.9,83075,7.0,48.0266,1.70
1977-08-04,0.0,5.9,83075,7.0,48.0266,1.67
1977-08-05,0.0,5.9,83075,7.0,48.0266,1.69
1977-08-08,0.0,5.9,83075,7.0,48.0266,1.68
1977-08-09,0.0,5.9,83075,7.0,48.0266,1.76
1977-08-10,0.0,5.9,83075,7.0,48.0266,1.90
1977-08-11,0.0,5.9,83075,7.0,48.0266,1.63
1977-08-12,0.0,5.9,83075,7.0,48.0266,1.56
1977-08-15,0.0,5.9,83075,7.0,48.0266,1.47
1977-08-16,0.0,5.9,83075,7.0,48.0266,1.42
1977-08-17,0.0,5.9,83075,7.0,48.0266,1.53
1977-08-18,0.0,5.9,83075,7.0,48.0266,1.36
1977-08-19,0.0,5.9,83075,7.0,48.0266,1.43
1977-08-22,0.0,5.9,83075,7.0,48.0266,1.39
1977-08-23,0.0,5.9,83075,7.0,48.0266,1.37
1977-08-24,0.0,5.9,83075,7.0,48.0266,1.36
1977-08-25,0.0,5.9,83075,7.0,48.0266,1.31
1977-08-26,0.0,5.9,83075,7.0,48.0266,1.27
1977-08-29,0.0,5.9,83075,7.0,48.0266,1.20
1977-08-30,0.0,5.9,83075,7.0,48.0266,1.23
1977-08-31,0.0,5.9,83075,7.0,48.0266,1.25
1977-09-01,0.0,6.14,83532,6.8,48.2179,1.24
1977-09-02,0.0,6.14,83532,6.8,48.2179,1.22
1977-09-06,0.0,6.14,83532,6.8,48.2179,1.24
1977-09-07,0.0,6.14,83532,6.8,48.2179,1.64
1977-09-08,0.0,6.14,83532,6.8,48.2179,1.27
1977-09-09,0.0,6.14,83532,6.8,48.2179,1.34
1977-09-12,0.0,6.14,83532,6.8,48.2179,1.20
1977-09-13,0.0,6.14,83532,6.8,48.2179,1.18
1977-09-14,0.0,6.14,83532,6.8,48.2179,1.45
1977-09-15,0.0,6.14,83532,6.8,48.2179,1.20
1977-09-16,0.0,6.14,83532,6.8,48.2179,1.23
1977-09-19,0.0,6.14,83532,6.8,48.2179,1.24
1977-09-20,0.0,6.14,83532,6.8,48.2179,1.30
1977-09-21,0.0,6.14,83532,6.8,48.2179,1.22
1977-09-22,0.0,6.14,83532,6.8,48.2179,1.18
1977-09-23,0.0,6.14,83532,6.8,48.2179,1.08
1977-09-26,0.0,6.14,83532,6.8,48.2179,1.02
1977-09-27,0.0,6.14,83532,6.8,48.2179,1.01
1977-09-28,0.0,6.14,83532,6.8,48.2179,0.83
1977-09-29,0.0,6.14,83532,6.8,48.2179,0.93
1977-09-30,0.0,6.14,83532,6.8,48.2179,0.95
1977-10-03,0.0,6.47,83800,6.8,48.295,0.81
1977-10-04,0.0,6.47,83800,6.8,48.295,0.97
1977-10-05,0.0,6.47,83800,6.8,48.295,1.37
1977-10-06,0.0,6.47,83800,6.8,48.295,1.03
1977-10-07,0.0,6.47,83800,6.8,48.295,1.08
1977-10-11,0.0,6.47,83800,6.8,48.295,0.87
1977-10-12,0.0,6.47,83800,6.8,48.295,1.34
1977-10-13,0.0,6.47,83800,6.8,48.295,1.01
1977-10-14,0.0,6.47,83800,6.8,48.295,1.06
1977-10-17,0.0,6.47,83800,6.8,48.295,1.05
1977-10-18,0.0,6.47,83800,6.8,48.295,1.09
1977-10-19,0.0,6.47,83800,6.8,48.295,0.95
1977-10-20,0.0,6.47,83800,6.8,48.295,1.03
1977-10-21,0.0,6.47,83800,6.8,48.295,1.11
1977-10-24,0.0,6.47,83800,6.8,48.295,1.09
1977-10-25,0.0,6.47,83800,6.8,48.295,1.08
1977-10-26,0.0,6.47,83800,6.8,48.295,0.96
1977-10-27,0.0,6.47,83800,6.8,48.295,0.99
1977-10-28,0.0,6.47,83800,6.8,48.295,1.07
1977-10-31,0.0,6.47,83800,6.8,48.295,1.02
1977-11-01,0.0,6.51,84173,6.8,48.3823,0.98
1977-11-02,0.0,6.51,84173,6.8,48.3823,1.47
1977-11-03,0.0,6.51,84173,6.8,48.3823,1.06
1977-11-04,0.0,6.51,84173,6.8,48.3823,1.06
1977-11-07,0.0,6.51,84173,6.8,48.3823,1.00
1977-11-09,0.0,6.51,84173,6.8,48.3823,1.13
1977-11-10,0.0,6.51,84173,6.8,48.3823,1.06
1977-11-14,0.0,6.51,84173,6.8,48.3823,1.02
1977-11-15,0.0,6.51,84173,6.8,48.3823,1.04
1977-11-16,0.0,6.51,84173,6.8,48.3823,1.82
1977-11-17,0.0,6.51,84173,6.8,48.3823,1.10
1977-11-18,0.0,6.51,84173,6.8,48.3823,1.10
1977-11-21,0.0,6.51,84173,6.8,48.3823,1.02
1977-11-22,0.0,6.51,84173,6.8,48.3823,1.05
1977-11-23,0.0,6.51,84173,6.8,48.3823,0.71
1977-11-25,0.0,6.51,84173,6.8,48.3823,1.04
1977-11-28,0.0,6.51,84173,6.8,48.3823,1.02
1977-11-29,0.0,6.51,84173,6.8,48.3823,1.05
1977-11-30,0.0,6.51,84173,6.8,48.3823,0.99
1977-12-01,0.0,6.56,84410,6.4,48.4679,1.06
1977-12-02,0.0,6.56,84410,6.4,48.4679,1.06
1977-12-05,0.0,6.56,84410,6.4,48.4679,1.01
1977-12-06,0.0,6.56,84410,6.4,48.4679,1.07
1977-12-07,0.0,6.56,84410,6.4,48.4679,1.35
1977-12-08,0.0,6.56,84410,6.4,48.4679,1.14
1977-12-09,0.0,6.56,84410,6.4,48.4679,1.13
1977-12-12,0.0,6.56,84410,6.4,48.4679,1.12
1977-12-13,0.0,6.56,84410,6.4,48.4679,1.17
1977-12-14,0.0,6.56,84410,6.4,48.4679,1.22
1977-12-15,0.0,6.56,84410,6.4,48.4679,1.15
1977-12-16,0.0,6.56,84410,6.4,48.4679,1.12
1977-12-19,0.0,6.56,84410,6.4,48.4679,1.13
1977-12-20,0.0,6.56,84410,6.4,48.4679,1.23
1977-12-21,0.0,6.56,84410,6.4,48.4679,1.15
1977-12-22,0.0,6.56,84410,6.4,48.4679,1.18
1977-12-23,0.0,6.56,84410,6.4,48.4679,1.21
1977-12-27,0.0,6.56,84410,6.4,48.4679,1.08
1977-12-28,0.0,6.56,84410,6.4,48.4679,0.68
1977-12-29,0.0,6.56,84410,6.4,48.4679,0.81
1977-12-30,0.0,6.56,84410,6.4,48.4679,1.25
1978-01-03,0.0,6.7,84594,6.4,47.7604,0.78
1978-01-04,0.0,6.7,84594,6.4,47.7604,1.14
1978-01-05,0.0,6.7,84594,6.4,47.7604,1.27
1978-01-06,0.0,6.7,84594,6.4,47.7604,1.35
1978-01-09,0.0,6.7,84594,6.4,47.7604,1.34
1978-01-10,0.0,6.7,84594,6.4,47.7604,1.37
1978-01-11,0.0,6.7,84594,6.4,47.7604,1.34
1978-01-12,0.0,6.7,84594,6.4,47.7604,1.26
1978-01-13,0.0,6.7,84594,6.4,47.7604,1.20
1978-01-16,0.0,6.7,84594,6.4,47.7604,1.05
1978-01-17,0.0,6.7,84594,6.4,47.7604,1.21
1978-01-18,0.0,6.7,84594,6.4,47.7604,1.30
1978-01-19,0.0,6.7,84594,6.4,47.7604,1.21
1978-01-20,0.0,6.7,84594,6.4,47.7604,1.33
1978-01-23,0.0,6.7,84594,6.4,47.7604,1.21
1978-01-24,0.0,6.7,84594,6.4,47.7604,1.24
1978-01-25,0.0,6.7,84594,6.4,47.7604,1.13
1978-01-26,0.0,6.7,84594,6.4,47.7604,1.15
1978-01-27,0.0,6.7,84594,6.4,47.7604,1.28
1978-01-30,0.0,6.7,84594,6.4,47.7604,1.24
1978-01-31,0.0,6.7,84594,6.4,47.7604,1.15
1978-02-01,0.0,6.78,84948,6.3,48.0271,0.78
1978-02-02,0.0,6.78,84948,6.3,48.0271,1.17
1978-02-03,0.0,6.78,84948,6.3,48.0271,1.19
1978-02-06,0.0,6.78,84948,6.3,48.0271,1.21
1978-02-07,0.0,6.78,84948,6.3,48.0271,1.24
1978-02-08,0.0,6.78,84948,6.3,48.0271,1.41
1978-02-09,0.0,6.78,84948,6.3,48.0271,1.27
1978-02-10,0.0,6.78,84948,6.3,48.0271,1.31
1978-02-14,0.0,6.78,84948,6.3,48.0271,1.22
1978-02-15,0.0,6.78,84948,6.3,48.0271,1.16
1978-02-16,0.0,6.78,84948,6.3,48.0271,1.27
1978-02-17,0.0,6.78,84948,6.3,48.0271,1.34
1978-02-21,0.0,6.78,84948,6.3,48.0271,1.09
1978-02-22,0.0,6.78,84948,6.3,48.0271,1.48
1978-02-23,0.0,6.78,84948,6.3,48.0271,1.32
1978-02-24,0.0,6.78,84948,6.3,48.0271,1.28
1978-02-27,0.0,6.78,84948,6.3,48.0271,1.14
1978-02-28,0.0,6.78,84948,6.3,48.0271,1.21
1978-03-01,0.0,6.79,85460,6.3,48.9459,1.19
1978-03-02,0.0,6.79,85460,6.3,48.9459,1.26
1978-03-03,0.0,6.79,85460,6.3,48.9459,1.27
1978-03-06,0.0,6.79,85460,6.3,48.9459,1.24
1978-03-07,0.0,6.79,85460,6.3,48.9459,1.31
1978-03-08,0.0,6.79,85460,6.3,48.9459,1.31
1978-03-09,0.0,6.79,85460,6.3,48.9459,1.26
1978-03-10,0.0,6.79,85460,6.3,48.9459,1.23
1978-03-13,0.0,6.79,85460,6.3,48.9459,1.18
1978-03-14,0.0,6.79,85460,6.3,48.9459,1.24
1978-03-15,0.0,6.79,85460,6.3,48.9459,1.23
1978-03-16,0.0,6.79,85460,6.3,48.9459,1.24
1978-03-17,0.0,6.79,85460,6.3,48.9459,1.25
1978-03-20,0.0,6.79,85460,6.3,48.9459,1.13
1978-03-21,0.0,6.79,85460,6.3,48.9459,1.21
1978-03-22,0.0,6.79,85460,6.3,48.9459,1.20
1978-03-23,0.0,6.79,85460,6.3,48.9459,1.24
1978-03-27,0.0,6.79,85460,6.3,48.9459,1.23
1978-03-28,0.0,6.79,85460,6.3,48.9459,1.28
1978-03-29,0.0,6.79,85460,6.3,48.9459,1.23
1978-03-30,0.0,6.79,85460,6.3,48.9459,1.21
1978-03-31,0.0,6.79,85460,6.3,48.9459,1.18
1978-04-03,0.0,6.89,86162,6.1,49.9198,1.18
1978-04-04,0.0,6.89,86162,6.1,49.9198,1.40
1978-04-05,0.0,6.89,86162,6.1,49.9198,1.63
1978-04-06,0.0,6.89,86162,6.1,49.9198,1.41
1978-04-07,0.0,6.89,86162,6.1,49.9198,1.40
1978-04-10,0.0,6.89,86162,6.1,49.9198,1.36
1978-04-11,0.0,6.89,86162,6.1,49.9198,1.43
1978-04-12,0.0,6.89,86162,6.1,49.9198,1.46
1978-04-13,0.0,6.89,86162,6.1,49.9198,1.38
1978-04-14,0.0,6.89,86162,6.1,49.9198,1.36
1978-04-17,0.0,6.89,86162,6.1,49.9198,1.23
1978-04-18,0.0,6.89,86162,6.1,49.9198,1.32
1978-04-19,0.0,6.89,86162,6.1,49.9198,1.35
1978-04-20,0.0,6.89,86162,6.1,49.9198,1.21
1978-04-21,0.0,6.89,86162,6.1,49.9198,1.19
1978-04-24,0.0,6.89,86162,6.1,49.9198,1.18
1978-04-25,0.0,6.89,86162,6.1,49.9198,1.22
1978-04-26,0.0,6.89,86162,6.1,49.9198,1.04
1978-04-27,0.0,6.89,86162,6.1,49.9198,1.06
1978-04-28,0.0,6.89,86162,6.1,49.9198,0.99
1978-05-01,0.0,7.36,86509,6.0,50.1602,0.97
1978-05-02,0.0,7.36,86509,6.0,50.1602,0.99
1978-05-03,0.0,7.36,86509,6.0,50.1602,0.82
1978-05-04,0.0,7.36,86509,6.0,50.1602,1.00
1978-05-05,0.0,7.36,86509,6.0,50.1602,1.05
1978-05-08,0.0,7.36,86509,6.0,50.1602,0.97
1978-05-09,0.0,7.36,86509,6.0,50.1602,0.93
1978-05-10,0.0,7.36,86509,6.0,50.1602,1.01
1978-05-11,0.0,7.36,86509,6.0,50.1602,0.97
1978-05-12,0.0,7.36,86509,6.0,50.1602,0.99
1978-05-15,0.0,7.36,86509,6.0,50.1602,0.94
1978-05-16,0.0,7.36,86509,6.0,50.1602,1.09
1978-05-17,0.0,7.36,86509,6.0,50.1602,1.06
1978-05-18,0.0,7.36,86509,6.0,50.1602,1.05
1978-05-19,0.0,7.36,86509,6.0,50.1602,0.94
1978-05-22,0.0,7.36,86509,6.0,50.1602,0.87
1978-05-23,0.0,7.36,86509,6.0,50.1602,0.88
1978-05-24,0.0,7.36,86509,6.0,50.1602,1.03
1978-05-25,0.0,7.36,86509,6.0,50.1602,0.93
1978-05-26,0.0,7.36,86509,6.0,50.1602,1.17
1978-05-31,0.0,7.36,86509,6.0,50.1602,0.99
1978-06-01,0.0,7.6,86950,5.9,50.4826,0.93
1978-06-02,0.0,7.6,86950,5.9,50.4826,0.91
1978-06-05,0.0,7.6,86950,5.9,50.4826,0.86
1978-06-06,0.0,7.6,86950,5.9,50.4826,0.90
1978-06-07,0.0,7.6,86950,5.9,50.4826,1.00
1978-06-08,0.0,7.6,86950,5.9,50.4826,0.88
1978-06-09,0.0,7.6,86950,5.9,50.4826,0.92
1978-06-12,0.0,7.6,86950,5.9,50.4826,0.90
1978-06-13,0.0,7.6,86950,5.9,50.4826,0.98
1978-06-14,0.0,7.6,86950,5.9,50.4826,0.90
1978-06-15,0.0,7.6,86950,5.9,50.4826,0.90
1978-06-16,0.0,7.6,86950,5.9,50.4826,0.94
1978-06-19,0.0,7.6,86950,5.9,50.4826,0.95
1978-06-20,0.0,7.6,86950,5.9,50.4826,0.96
1978-06-21,0.0,7.6,86950,5.9,50.4826,0.75
1978-06-22,0.0,7.6,86950,5.9,50.4826,0.77
1978-06-23,0.0,7.6,86950,5.9,50.4826,0.86
1978-06-26,0.0,7.6,86950,5.9,50.4826,0.81
1978-06-27,0.0,7.6,86950,5.9,50.4826,0.80
1978-06-28,0.0,7.6,86950,5.9,50.4826,0.50
1978-06-29,0.0,7.6,86950,5.9,50.4826,0.54
1978-06-30,0.0,7.6,86950,5.9,50.4826,0.61
1978-07-03,0.0,7.81,87204,6.2,50.4464,0.95
1978-07-05,0.0,7.81,87204,6.2,50.4464,1.92
1978-07-06,0.0,7.81,87204,6.2,50.4464,0.90
1978-07-07,0.0,7.81,87204,6.2,50.4464,0.96
1978-07-10,0.0,7.81,87204,6.2,50.4464,0.90
1978-07-11,0.0,7.81,87204,6.2,50.4464,0.94
1978-07-12,0.0,7.81,87204,6.2,50.4464,0.96
1978-07-13,0.0,7.81,87204,6.2,50.4464,0.93
1978-07-14,0.0,7.81,87204,6.2,50.4464,0.91
1978-07-17,0.0,7.81,87204,6.2,50.4464,0.74
1978-07-18,0.0,7.81,87204,6.2,50.4464,0.64
1978-07-19,0.0,7.81,87204,6.2,50.4464,-0.01
1978-07-20,0.0,7.81,87204,6.2,50.4464,0.70
1978-07-21,0.0,7.81,87204,6.2,50.4464,0.72
1978-07-24,0.0,7.81,87204,6.2,50.4464,0.78
1978-07-25,0.0,7.81,87204,6.2,50.4464,0.86
1978-07-26,0.0,7.81,87204,6.2,50.4464,1.01
1978-07-27,0.0,7.81,87204,6.2,50.4464,0.74
1978-07-28,0.0,7.81,87204,6.2,50.4464,0.72
1978-07-31,0.0,7.81,87204,6.2,50.4464,0.56
1978-08-01,0.0,8.04,87483,5.9,50.6531,0.57
1978-08-02,0.0,8.04,87483,5.9,50.6531,0.54
1978-08-03,0.0,8.04,87483,5.9,50.6531,0.54
1978-08-04,0.0,8.04,87483,5.9,50.6531,0.57
1978-08-07,0.0,8.04,87483,5.9,50.6531,0.52
1978-08-08,0.0,8.04,87483,5.9,50.6531,0.53
1978-08-09,0.0,8.04,87483,5.9,50.6531,0.44
1978-08-10,0.0,8.04,87483,5.9,50.6531,0.62
1978-08-11,0.0,8.04,87483,5.9,50.6531,0.60
1978-08-14,0.0,8.04,87483,5.9,50.6531,0.53
1978-08-15,0.0,8.04,87483,5.9,50.6531,0.56
1978-08-16,0.0,8.04,87483,5.9,50.6531,0.62
1978-08-17,0.0,8.04,87483,5.9,50.6531,0.49
1978-08-18,0.0,8.04,87483,5.9,50.6531,0.42
1978-08-21,0.0,8.04,87483,5.9,50.6531,0.17
1978-08-22,0.0,8.04,87483,5.9,50.6531,0.17
1978-08-23,0.0,8.04,87483,5.9,50.6531,-0.06
1978-08-24,0.0,8.04,87483,5.9,50.6531,0.15
1978-08-25,0.0,8.04,87483,5.9,50.6531,0.14
1978-08-28,0.0,8.04,87483,5.9,50.6531,0.04
1978-08-29,0.0,8.04,87483,5.9,50.6531,0.00
1978-08-30,0.0,8.04,87483,5.9,50.6531,-0.03
1978-08-31,0.0,8.04,87483,5.9,50.6531,-0.01
1978-09-01,0.0,8.45,87621,6.0,50.7724,0.05
1978-09-05,0.0,8.45,87621,6.0,50.7724,-0.03
1978-09-06,0.0,8.45,87621,6.0,50.7724,0.35
1978-09-07,0.0,8.45,87621,6.0,50.7724,0.07
1978-09-08,0.0,8.45,87621,6.0,50.7724,0.03
1978-09-11,0.0,8.45,87621,6.0,50.7724,-0.13
1978-09-12,0.0,8.45,87621,6.0,50.7724,-0.09
1978-09-13,0.0,8.45,87621,6.0,50.7724,-0.01
1978-09-14,0.0,8.45,87621,6.0,50.7724,-0.05
1978-09-15,0.0,8.45,87621,6.0,50.7724,0.00
1978-09-18,0.0,8.45,87621,6.0,50.7724,-0.02
1978-09-19,0.0,8.45,87621,6.0,50.7724,0.04
1978-09-20,0.0,8.45,87621,6.0,50.7724,0.08
1978-09-21,0.0,8.45,87621,6.0,50.7724,0.02
1978-09-22,0.0,8.45,87621,6.0,50.7724,0.06
1978-09-25,0.0,8.45,87621,6.0,50.7724,-0.17
1978-09-26,0.0,8.45,87621,6.0,50.7724,-0.39
1978-09-27,0.0,8.45,87621,6.0,50.7724,-0.14
1978-09-28,0.0,8.45,87621,6.0,50.7724,-0.27
1978-09-29,0.0,8.45,87621,6.0,50.7724,-0.34
1978-10-02,0.0,8.96,87956,5.8,51.1649,-0.38
1978-10-03,0.0,8.96,87956,5.8,51.1649,-0.26
1978-10-04,0.0,8.96,87956,5.8,51.1649,-0.09
1978-10-05,0.0,8.96,87956,5.8,51.1649,-0.15
1978-10-06,0.0,8.96,87956,5.8,51.1649,-0.13
1978-10-10,0.0,8.96,87956,5.8,51.1649,-0.48
1978-10-11,0.0,8.96,87956,5.8,51.1649,0.26
1978-10-12,0.0,8.96,87956,5.8,51.1649,-0.30
1978-10-13,0.0,8.96,87956,5.8,51.1649,-0.21
1978-10-16,0.0,8.96,87956,5.8,51.1649,-0.25
1978-10-17,0.0,8.96,87956,5.8,51.1649,-0.16
1978-10-18,0.0,8.96,87956,5.8,51.1649,-0.24
1978-10-19,0.0,8.96,87956,5.8,51.1649,-0.31
1978-10-20,0.0,8.96,87956,5.8,51.1649,-0.41
1978-10-23,0.0,8.96,87956,5.8,51.1649,-0.64
1978-10-24,0.0,8.96,87956,5.8,51.1649,-1.01
1978-10-25,0.0,8.96,87956,5.8,51.1649,-0.90
1978-10-26,0.0,8.96,87956,5.8,51.1649,-0.43
1978-10-27,0.0,8.96,87956,5.8,51.1649,-0.37
1978-10-30,0.0,8.96,87956,5.8,51.1649,-0.35
1978-10-31,0.0,8.96,87956,5.8,51.1649,-0.39
1978-11-01,0.0,9.76,88391,5.9,51.5582,-1.21
1978-11-02,0.0,9.76,88391,5.9,51.5582,-1.16
1978-11-03,0.0,9.76,88391,5.9,51.5582,-1.08
1978-11-06,0.0,9.76,88391,5.9,51.5582,-1.03
1978-11-08,0.0,9.76,88391,5.9,51.5582,-0.57
1978-11-09,0.0,9.76,88391,5.9,51.5582,-0.88
1978-11-10,0.0,9.76,88391,5.9,51.5582,-0.81
1978-11-13,0.0,9.76,88391,5.9,51.5582,-0.97
1978-11-14,0.0,9.76,88391,5.9,51.5582,-0.94
